DonorPostalCode,DonorAge,GenderIdentity,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.,Anomaly_Label,Anomaly_Score
71957,42,Male,0,0,0,Unknown,HOME,0,1,200,0,0,0,0,0,750,1,1,133.13902508280583
90265,42,Female,0,0,0,Unknown,HOME,0,18,0,0,0,0,120,0,5225,1,1,120.42425004956435
51446,64,Female,1,0,1,Unknown,Unknown,1,18,0,0,0,100,198,0,1130,1,1,126.01190419956362
90265,42,Female,0,1,0,Unknown,HOME,1,1,0,0,0,0,0,55,36033,1,1,1845.8594204326612
4278,42,Female,0,0,0,Unknown,Unknown,0,2,0,0,96,0,0,0,200,1,1,25.337718918639855
14206,32,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,3600,1,1,28.124722220850465
77510,21,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,25,1000,1,1,27.0
67585,49,Male,1,0,1,Unknown,HOME,1,5,0,0,0,0,0,100,1944,1,1,100.55844071981228
85021,42,Male,0,0,1,Unknown,BUSN,0,5,0,0,0,50,25,0,75,1,1,21.61018278497431
90265,42,Male,0,0,0,Unknown,Unknown,1,8,0,40,0,0,100,0,8875,1,1,119.824872209404
90265,42,Female,0,0,0,Unknown,HOME,0,0,0,100,208,180,0,0,488,1,1,85.2936105461599
90265,42,Male,0,0,1,Unknown,HOME,0,0,1500,0,0,0,0,0,1500,1,1,291.3297101223972
39213,72,Male,1,0,1,"$250,000-$499,999",HOME,1,7,0,0,170,0,0,30,200,1,1,47.31807265728392
50335,42,Male,0,0,0,Unknown,HOME,0,1,1700,0,0,1,0,0,15075,1,1,1700.1714619414126
10306,42,Male,0,0,0,Unknown,HOME,0,1,120,0,1500,480,0,0,2100,1,1,709.878862905496
28445,33,Female,1,0,1,Unknown,HOME,1,1,0,664,2955,0,0,0,3619,1,1,786.567225353307
33155,68,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,350,350,1,1,26.076809620810597
40050,80,Female,1,0,1,Unknown,HOME,1,13,0,0,0,75,0,0,1515,1,1,83.57631243360764
22079,42,Female,0,0,0,Unknown,CAMP,0,8,0,0,0,40,0,0,2868,1,1,51.332251070842396
4562,42,Female,0,0,0,Unknown,HOME,0,1,0,50,0,0,25,0,75,1,1,25.514701644346147
90265,30,Male,1,0,1,Unknown,HOME,1,1,0,120,208,130,0,0,458,1,1,69.83552104767315
95015,42,Female,0,1,0,Unknown,BUSN,1,0,0,120,100,0,0,192,412,1,1,142.11263138792413
10034,20,Female,0,0,0,Unknown,HOME,1,0,0,50,0,0,0,0,975,1,1,51.43928459844674
18840,42,Uknown,0,0,0,Unknown,HOME,0,19,0,0,0,0,40,0,1380,1,1,44.41846462902562
97007,42,Female,0,0,0,Unknown,HOME,0,3,0,0,0,0,0,0,15753,1,1,567.9225299281584
94978,42,Male,0,0,1,Unknown,HOME,1,12,0,0,0,0,0,0,2150,1,1,25.099800796022265
90265,42,Male,1,0,1,Unknown,BUSN,1,9,0,0,0,0,25,50,469,1,1,53.58171329847526
79036,42,Female,1,0,0,Unknown,Unknown,0,0,3000,3000,0,200,0,0,21530,1,1,4267.19369140891
59460,42,Female,0,0,0,Unknown,HOME,0,8,0,0,0,0,0,0,4975,1,1,25.514701644346147
6254,42,Uknown,0,0,0,Unknown,HOME,0,0,450,0,0,0,0,0,450,1,1,28.930952282978865
48733,42,Male,0,0,0,Unknown,HOME,0,11,0,0,0,0,0,0,4750,1,1,75.8023746329889
53518,42,Female,0,0,1,Unknown,HOME,0,12,0,0,0,0,80,0,523,1,1,29.376861643136763
73558,42,Male,0,0,0,Unknown,HOME,0,0,0,50,0,0,0,0,1875,1,1,51.19570294468082
43083,83,Female,1,0,0,Unknown,HOME,1,10,0,0,0,0,200,0,1365,1,1,122.79250791477467
12438,42,Male,0,0,0,Unknown,HOME,0,5,19505,5000,14555,180100,1250000,0,1469160,1,1,1253883.877777763
90265,42,Female,0,0,0,Unknown,Unknown,0,10,0,0,0,0,0,0,1805,1,1,22.825424421026653
80044,42,Female,0,0,0,Unknown,HOME,0,0,50,50,0,0,0,0,100,1,1,26.70205984563738
37818,75,Female,0,0,0,Unknown,HOME,0,0,0,300,171,0,0,0,471,1,1,68.2934843158555
22968,42,Female,0,0,0,Unknown,HOME,0,1,100,0,0,0,144,0,244,1,1,62.281618476080084
93255,64,Female,0,0,0,"$50,000-$99,999",HOME,0,0,25,0,0,50,0,0,75,1,1,30.298514815086232
76873,42,Female,0,0,0,Unknown,HOME,0,1,0,180,20,0,0,0,200,1,1,25.514701644346147
34282,42,Male,0,0,1,Unknown,HOME,0,9,0,664,1000,0,25,0,2839,1,1,729.2825241290237
61862,60,Male,1,0,1,Unknown,BUSN,1,0,50,0,0,0,0,0,2011,1,1,53.21653878260028
90265,36,Male,1,0,1,Unknown,HOME,1,0,40,0,0,0,0,100,140,1,1,22.11334438749598
48083,42,Male,0,1,0,Unknown,HOME,0,1,4500,3500,0,190,0,0,8190,1,1,2526.304415544572
74523,42,Male,0,0,0,Unknown,HOME,1,0,20,0,0,50,0,0,900,1,1,53.86093203798092
91905,42,Female,1,0,0,Unknown,HOME,1,34,0,0,0,0,0,0,365,1,1,25.099800796022265
90265,42,Female,1,0,1,Unknown,HOME,1,0,0,60,0,0,0,0,500,1,1,35.02855977627399
54487,42,Female,1,0,0,Unknown,Unknown,0,0,0,1500,0,349,0,0,1849,1,1,438.5932056017284
90265,42,Female,0,0,0,Unknown,HOME,0,12,0,0,0,0,300,0,470,1,1,109.70870521521982
16505,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,3000,4600,0,7600,1,1,3318.268223034419
90265,84,Male,1,0,1,Unknown,Unknown,0,8,0,0,0,0,0,0,1365,1,1,26.570660511172846
36652,42,Uknown,1,0,0,Unknown,Unknown,0,0,300,0,0,0,0,0,343,1,1,31.796226191169293
59347,42,Male,0,0,0,Unknown,HOME,1,3,0,0,0,0,50,100,150,1,1,38.43175770115127
90265,1,Unknown,1,1,1,Unknown,Unknown,0,0,0,0,0,0,0,0,700,1,1,33.46640106136302
8551,24,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,110,480,1,1,39.395431207184416
90265,42,Male,0,0,1,Unknown,HOME,0,1,0,0,30,0,0,0,6210,1,1,85.10581648747635
6420,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,150,0,0,495,1,1,78.10249675906654
75143,42,Female,1,0,0,Unknown,Unknown,0,0,1000,0,1665,150,0,0,2815,1,1,638.4254067626068
90265,42,Female,0,0,1,"$50,000-$99,999",HOME,0,12,0,0,0,0,0,0,6000,1,1,108.01851693112621
90265,42,Female,0,0,1,Unknown,HOME,1,4,0,0,0,0,25,480,505,1,1,32.48076353782343
90265,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,2734,1,1,26.267851073127396
71080,42,Male,0,0,0,Unknown,HOME,0,10,0,0,1,0,50,0,590,1,1,41.84495190581536
90265,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,75,0,0,1525,1,1,75.0199973340442
90265,74,Female,1,0,1,Unknown,HOME,1,10,0,0,0,0,60,0,4875,1,1,114.21033228215387
38324,42,Female,0,0,0,Unknown,HOME,0,0,3000,53000,10400,50300,35000,92100,696054,1,1,149252.58504293987
33936,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,4400,3100,15,88200,1,1,11123.004944708062
90265,26,Male,1,0,1,Unknown,HOME,1,3,0,0,20,0,50,0,70,1,1,26.40075756488817
99209,42,Female,0,1,0,Unknown,HOME,0,0,0,2500,1750,2000,3000,0,9250,1,1,4458.214552934841
47470,52,Male,0,0,0,Unknown,HOME,0,0,100,0,0,200,0,0,385,1,1,108.2635672791175
50021,42,Male,0,0,0,Unknown,HOME,1,0,40,0,0,0,0,50,90,1,1,37.44329045369811
24111,11,Female,0,0,0,Unknown,HOME,0,0,0,50,0,0,0,0,100,1,1,31.0322412983658
58489,28,Male,1,0,1,Unknown,HOME,1,1,3000,1500,0,1000,0,0,11350,1,1,2160.9488656606386
38550,46,Male,0,0,0,Unknown,HOME,0,0,0,20,0,0,0,0,7565,1,1,63.55312738174259
33527,41,Male,1,0,1,Unknown,HOME,1,0,0,500,300,500,0,0,1300,1,1,352.41452864489
50264,42,Male,0,0,0,Unknown,HOME,1,2,0,0,60,0,0,0,319,1,1,37.72267222772003
62848,36,Female,1,0,0,"$250,000-$499,999",HOME,1,0,0,0,192,0,0,0,480,1,1,115.77132632910448
79066,42,Female,0,0,0,Unknown,HOME,0,2,1626,0,0,0,0,0,8600,1,1,1599.964999617179
90265,42,Female,0,1,1,Unknown,Unknown,0,1,0,0,720,220,0,0,940,1,1,252.29347989989753
95685,42,Female,0,0,0,Unknown,HOME,0,2,0,550,200,0,0,0,950,1,1,216.88476202813328
92261,42,Male,0,0,0,Unknown,HOME,0,5,1,0,105,0,0,0,255,1,1,25.357444666211933
78377,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,100,455,1,1,32.4037034920393
56354,42,Male,1,0,0,"$25,000-$49,999",Unknown,0,12,0,0,0,25,210,0,16280,1,1,354.785850901639
6018,42,Male,1,0,0,Unknown,HOME,1,1,90,200,200,0,0,0,490,1,1,116.90166808048549
90265,51,Female,0,0,1,Unknown,HOME,0,0,120,0,0,0,0,0,375,1,1,43.197222132910355
15774,42,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,4564,1,1,90.09994450608724
70463,42,Female,1,0,1,Unknown,HOME,1,0,25,0,0,0,0,0,525,1,1,25.059928172283335
64127,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,25,55,80,1,1,29.597297173897484
32309,42,Female,0,0,0,Unknown,HOME,0,0,1300,0,750,260,0,0,2310,1,1,467.65157970437775
85021,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,25,150001,585400,1,1,149252.58504293987
90265,68,Male,1,1,1,Unknown,HOME,1,0,50,0,0,0,0,0,130,1,1,29.631064780058107
25711,42,Male,0,0,0,Unknown,HOME,0,0,0,1000,0,1200,0,140,2340,1,1,367.698245848413
42262,42,Male,0,0,1,Unknown,HOME,0,10,0,0,0,0,100,0,1805,1,1,88.54377448471462
93422,41,Female,1,0,1,Unknown,HOME,1,3,30,0,0,0,0,0,501,1,1,24.71841418861655
75249,42,Male,0,0,0,Unknown,HOME,1,9,0,0,0,0,0,0,10600,1,1,100.02999550134949
95397,66,Male,1,1,1,"$25,000-$49,999",HOME,1,8,0,0,0,30,0,0,585,1,1,34.07345007480164
48747,42,Female,0,0,0,Unknown,HOME,0,16,0,100,0,0,100,0,708,1,1,103.55674772799695
77419,42,Female,0,0,0,Unknown,HOME,0,1,500,0,180,0,0,0,680,1,1,99.08582138732059
90031,42,Female,0,0,0,Unknown,Unknown,0,0,208,0,0,40,0,0,248,1,1,48.88762624632127
43234,42,Male,1,0,1,Unknown,Unknown,0,1,0,0,80,18,0,0,98,1,1,22.135943621178654
47545,82,Female,1,0,0,Unknown,HOME,1,17,0,0,0,0,250,0,6878,1,1,281.4977797425763
96262,42,Female,0,0,1,"$1-$24,999",HOME,1,8,0,25,125,0,250,0,890,1,1,178.61130983227238
46942,42,Female,0,0,0,Unknown,HOME,0,1,0,0,150,0,0,50,200,1,1,61.237243569579455
90265,42,Male,0,1,0,Unknown,HOME,0,0,0,100,802,400,0,0,1302,1,1,288.6676289437387
61832,42,Uknown,0,0,1,Unknown,HOME,0,0,510,0,43,0,0,0,553,1,1,53.83307533477908
3864,42,Male,0,0,1,Unknown,HOME,0,2,0,165,0,0,0,0,965,1,1,119.70797801316336
25304,42,Male,0,0,0,Unknown,HOME,0,0,0,195,0,0,0,0,250,1,1,36.40054944640259
43210,53,Female,0,1,0,Unknown,HOME,1,2,0,0,400,140,0,0,540,1,1,141.6792151305194
32193,64,Male,0,0,0,Unknown,HOME,0,0,2000,0,75,0,0,0,10820,1,1,1747.7153658419325
63674,45,Female,1,0,1,Unknown,HOME,1,10,0,0,0,0,0,0,5025,1,1,26.1725046566048
14867,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,3606,1,1,30.083217912982647
39162,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,50,0,50,100,1,1,35.35533905932738
83723,46,Male,1,0,1,Unknown,HOME,1,4,0,300,0,0,300,0,600,1,1,286.2254356272342
22437,42,Female,1,0,0,Unknown,HOME,0,1,0,0,0,613,0,0,613,1,1,159.80926130859876
48333,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,40260,1,1,2345.6029075698216
30499,21,Male,0,0,0,Unknown,HOME,0,0,0,500,130,0,0,0,630,1,1,47.3392015141785
4537,42,Male,0,0,0,"$500,000-$999,999",HOME,0,1,0,3600,0,100,50,0,3750,1,1,886.0028216659358
32537,42,Male,0,0,1,Unknown,HOME,0,3,0,180,0,0,25,0,205,1,1,32.43454948045371
42442,42,Male,0,0,0,Unknown,HOME,1,1,0,0,0,5000,4900,0,31880,1,1,7074.114078808738
40702,42,Female,0,0,0,Unknown,HOME,1,1,98,0,50,0,0,0,148,1,1,40.124805295477756
94278,14,Male,0,0,0,"$100,000-$249,999",HOME,0,0,100,0,0,0,0,0,200,1,1,35.93048844644336
95976,42,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,144,0,220,1,1,31.622776601683793
5049,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,50000,1,1,1635.1923434263017
91791,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,132,210,1,1,34.10278580995987
70403,65,Male,1,0,1,Unknown,HOME,1,13,0,0,0,0,0,0,12850,1,1,165.97891432347663
49437,91,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,336,1,1,22.360679774997898
90265,42,Male,1,0,1,Unknown,HOME,0,8,0,0,0,0,0,100,1300,1,1,100.32945728947207
90265,42,Female,1,0,1,Unknown,HOME,1,0,0,25,0,0,0,0,1300,1,1,25.534290669607408
95958,42,Male,0,0,0,Unknown,HOME,0,1,30,0,0,0,0,130,160,1,1,33.34666400106613
75446,42,Female,0,0,0,Unknown,HOME,0,11,0,0,0,25,40,0,1968,1,1,51.94227565288221
90265,42,Female,0,0,1,Unknown,HOME,0,21,0,0,0,0,50,0,635,1,1,35.369478367654786
58723,42,Male,0,0,0,Unknown,HOME,0,9,0,0,0,0,300,0,6361,1,1,302.72429700967183
49068,42,Male,1,0,0,Unknown,Unknown,0,28,0,0,0,0,0,0,550,1,1,22.38302928559939
90265,69,Female,1,0,1,Unknown,HOME,1,2,0,0,180,0,0,0,180,1,1,27.055498516937366
54724,42,Female,0,0,0,Unknown,HOME,1,1,3000,3000,0,0,0,0,12000,1,1,3165.3427934427577
85213,42,Female,1,1,1,Unknown,HOME,1,1,0,0,105,0,0,0,3150,1,1,110.80162453682708
65543,75,Male,1,0,1,Unknown,HOME,1,11,0,0,0,0,0,0,465,1,1,22.02271554554524
70820,42,Male,0,0,0,Unknown,HOME,0,1,3000,0,7000,0,0,0,54821,1,1,7630.200783727778
94143,46,Male,0,0,0,Unknown,HOME,1,0,100,320,40,0,0,0,460,1,1,120.44085685513866
90265,46,Male,1,0,0,Unknown,HOME,0,0,1,35,0,0,0,0,790,1,1,35.53871128783372
64744,68,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,150,150,1,1,22.64950330581225
90265,42,Male,0,0,0,"$1-$24,999",Unknown,1,4,100,0,0,10,0,0,510,1,1,42.16633728461603
55970,42,Male,0,0,0,Unknown,HOME,1,3,0,0,80,0,72,0,152,1,1,51.332251070842396
5862,57,Male,0,0,0,Unknown,HOME,0,0,0,100,40,0,0,0,852,1,1,87.97726979169109
57003,42,Male,0,0,0,Unknown,HOME,0,1,0,0,600,280,0,0,880,1,1,146.97618854766918
90265,42,Female,0,0,0,"$50,000-$99,999",HOME,0,3,0,20,40,0,0,0,60,1,1,21.563858652847824
49169,42,Female,0,0,0,Unknown,HOME,0,1,0,100,260,0,25,0,385,1,1,51.49757275833493
93065,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,70,0,0,4370,1,1,92.78469701410896
39643,41,Female,0,0,0,Unknown,HOME,0,0,0,25000,10000,50300,100000,18213,791131,1,1,252526.13341196987
29504,42,Male,0,1,0,Unknown,HOME,1,0,0,300,205,0,0,0,505,1,1,70.60453243241541
90265,16,Male,0,0,0,Unknown,HOME,0,0,0,0,0,40,0,0,1260,1,1,48.744230427815765
1341,85,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,200,0,5075,1,1,185.4561942885705
72180,42,Male,0,0,0,Unknown,HOME,0,8,52,0,0,0,0,0,193,1,1,25.826343140289914
21620,42,Female,0,0,0,Unknown,HOME,0,2,0,0,80,110,0,0,190,1,1,50.22947341949744
90265,42,Male,0,0,1,Unknown,HOME,1,14,0,0,0,0,0,0,30200,1,1,1100.309956330488
46572,34,Female,1,0,1,Unknown,HOME,1,1,0,0,40,0,0,0,800,1,1,40.8166632639171
44177,42,Male,0,0,0,"$25,000-$49,999",HOME,0,0,50,0,0,0,0,110,160,1,1,25.278449319529077
90265,42,Male,0,0,0,Unknown,BUSN,0,0,0,0,0,0,0,35,6210,1,1,86.98275691193054
90265,42,Female,0,0,0,Unknown,Unknown,0,3,0,0,0,0,0,70,100,1,1,21.517434791350013
35288,42,Female,0,0,0,Unknown,BUSN,0,0,0,0,0,0,200,0,300,1,1,53.879495172096775
28260,42,Male,1,0,1,Unknown,HOME,0,0,0,0,0,100,0,0,1050,1,1,91.61331780914826
78391,38,Male,1,0,1,Unknown,HOME,0,1,0,0,0,200,0,0,390,1,1,64.99230723708769
90265,73,Male,1,0,1,Unknown,Unknown,0,5,0,0,0,0,200,110,310,1,1,117.06408501329517
90822,61,Male,0,1,1,Unknown,HOME,1,13,0,0,0,0,0,0,1780,1,1,22.38302928559939
90265,42,Male,1,0,1,Unknown,CAMP,1,11,0,0,0,0,0,0,7403,1,1,101.61692772368194
54661,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,200,0,0,380,1,1,60.25777958073132
81063,42,Male,1,0,1,Unknown,HOME,1,26,0,0,0,0,100,0,200,1,1,29.715315916207253
95610,54,Male,1,0,0,Unknown,HOME,1,0,0,120,250,0,0,0,370,1,1,38.691084244306204
28318,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,12899,1,1,117.27744881263405
11564,86,Male,0,0,1,Unknown,HOME,0,15,0,0,0,0,0,0,14976,1,1,564.2570336291786
26610,76,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,2000,2000,1,1,34.0147027033899
60202,42,Female,1,0,1,Unknown,HOME,1,0,0,0,0,125,0,70,195,1,1,68.22756041366274
76448,57,Female,0,0,0,Unknown,HOME,0,0,0,25,0,0,0,0,365,1,1,27.055498516937366
63033,42,Female,0,0,1,Unknown,HOME,0,10,0,0,0,0,180,0,2639,1,1,155.11608556174951
31007,75,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,2500,2500,1,1,33.03028912982749
62353,42,Male,1,0,1,Unknown,BUSN,0,5,0,0,0,50,0,0,450,1,1,48.23898838076935
74945,73,Male,1,0,0,Unknown,HOME,0,0,130,100,120,50,0,25,425,1,1,134.20879255846094
47430,42,Female,0,0,0,Unknown,HOME,0,0,0,50,0,0,0,0,624,1,1,45.71651780264984
26372,42,Male,1,0,0,Unknown,Unknown,0,0,0,1500,0,1000,0,0,2500,1,1,578.9654566552308
7457,42,Male,0,0,0,Unknown,Unknown,0,0,1294,0,0,0,0,0,1294,1,1,275.7879620288021
28363,32,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,208,275,1,1,42.638011210655684
27023,41,Male,1,0,1,Unknown,HOME,1,1,1550,0,1500,40,0,0,9100,1,1,2133.718585005998
75656,55,Male,1,0,1,Unknown,HOME,1,21,0,0,0,0,175,0,1366,1,1,108.45275469069469
75835,42,Male,0,0,0,"$1-$24,999",HOME,0,6,0,0,0,0,150,0,990,1,1,56.25833271614081
88595,47,Female,1,0,0,Unknown,Unknown,1,0,0,400,300,35,0,0,735,1,1,150.66519173319364
50308,42,Female,1,0,1,Unknown,HOME,1,30,315,0,0,0,0,0,3075,1,1,315.81165272991433
9808,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,100000,1,1,1842.9742266239102
48080,99,Male,0,0,0,Unknown,HOME,0,0,0,100,0,0,0,0,100,1,1,35.90264614203248
95053,42,Male,0,0,1,Unknown,HOME,0,9,0,0,5,0,20,0,11640,1,1,240.14370697563572
72465,41,Female,1,0,1,Unknown,HOME,0,0,0,550,0,0,0,0,550,1,1,60.43177971895251
90265,70,Male,0,0,0,Unknown,HOME,0,1,0,0,0,50,0,0,230,1,1,39.7994974842648
27635,42,Female,0,0,0,Unknown,HOME,0,1,135,0,0,0,0,0,200,1,1,35.397740040855716
90265,71,Male,1,0,1,Unknown,HOME,1,2,75,0,50,0,0,0,125,1,1,45.77116996538323
16351,42,Female,0,0,0,Unknown,HOME,0,3,0,0,0,35,100,0,310,1,1,55.054518434003214
7647,29,Male,1,0,1,Unknown,BUSN,1,1,0,0,41,5,0,0,220,1,1,25.768197453450252
60656,42,Female,0,0,0,"$500,000-$999,999",HOME,0,2,0,0,0,25,0,0,325,1,1,25.0
90265,22,Unknown,1,1,0,Unknown,Unknown,0,0,110,25,0,0,0,0,1000,1,1,80.34301463101818
79516,56,Male,1,0,1,Unknown,HOME,0,8,0,0,0,0,10,120,1130,1,1,119.46966142079754
92009,31,Female,1,0,0,Unknown,HOME,1,1,0,500,240,100,0,0,840,1,1,170.60773722196774
90265,42,Male,0,0,0,Unknown,HOME,1,1,0,0,1000,264,0,150,1414,1,1,239.89581071790312
17923,42,Male,0,0,0,Unknown,HOME,0,8,0,0,0,0,0,0,3575,1,1,28.124722220850465
45130,42,Male,0,1,0,Unknown,HOME,1,0,145,25,0,0,0,0,40000,1,1,2111.8480058943637
33026,42,Male,0,1,0,Unknown,HOME,1,8,0,0,0,0,0,0,3080,1,1,36.29049462324811
38331,42,Male,0,0,0,Unknown,HOME,0,0,50,25,0,0,0,0,200,1,1,35.369478367654786
93584,42,Female,0,0,0,Unknown,Unknown,0,2,0,60,0,0,0,0,380,1,1,40.32369030731191
10550,42,Male,0,0,1,Unknown,Unknown,0,11,0,0,0,0,0,0,3819,1,1,34.044089061098404
54960,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,100,150,0,250,1,1,94.40338976964757
4330,42,Male,0,0,0,Unknown,HOME,0,1,0,200,370,0,9700,0,10270,1,1,5665.694043980843
4985,42,Male,0,1,0,Unknown,HOME,0,0,100,0,0,0,0,0,150,1,1,25.199206336708304
15906,42,Female,0,0,1,Unknown,HOME,1,9,0,40,0,0,0,0,655,1,1,33.823069050575526
52001,42,Male,1,0,1,Unknown,HOME,1,4,0,0,25,0,45,0,70,1,1,26.095976701399778
27626,71,Male,1,1,1,Unknown,HOME,1,5,0,0,0,0,40,0,100,1,1,29.597297173897484
8049,84,Female,0,0,0,Unknown,HOME,0,0,0,40,0,0,0,0,252,1,1,40.17461885320133
40066,42,Male,0,0,0,Unknown,HOME,0,10,0,0,0,0,100,0,850,1,1,51.234753829797995
90265,42,Female,1,1,0,"$1-$24,999",HOME,0,2,3000,10000,10000,0,0,0,37000,1,1,12654.839667099699
62533,64,Female,0,0,0,Unknown,HOME,0,0,50,0,0,0,0,0,1000,1,1,50.00999900019995
45629,48,Male,1,0,1,Unknown,HOME,1,4,0,0,25,0,204,0,229,1,1,31.78049716414141
7450,42,Female,0,0,0,"$50,000-$99,999",HOME,0,4,0,0,0,0,75,0,500,1,1,33.926390907374746
24829,42,Male,0,0,0,Unknown,HOME,0,3,0,1000,0,200,0,0,1200,1,1,240.49324314832631
94511,42,Male,0,0,0,Unknown,HOME,0,1,0,1620,0,700,0,0,2320,1,1,599.5373216072541
49330,42,Male,0,0,0,Unknown,HOME,0,3,0,0,0,0,50,0,650,1,1,29.916550603303182
65104,42,Female,1,0,0,Unknown,HOME,0,23,0,0,0,0,75,0,1079,1,1,52.26853738148792
94236,42,Female,0,0,0,Unknown,HOME,0,3,0,0,35,0,0,120,155,1,1,36.41428291206625
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,120,635,1,1,51.09794516416487
47040,54,Male,0,0,1,Unknown,HOME,1,4,0,1492,1400,1000,0,0,3892,1,1,1166.02101181754
76565,42,Female,0,0,0,Unknown,HOME,0,10,1,0,0,0,120,0,770,1,1,54.30469592954186
68664,42,Male,0,0,0,Unknown,HOME,0,1,250,100,0,0,0,0,350,1,1,104.67568963231147
95318,42,Female,0,0,0,Unknown,HOME,0,1,0,144,80,0,0,0,224,1,1,29.631064780058107
40577,26,Female,0,0,0,Unknown,HOME,1,0,80,0,0,25,0,0,105,1,1,31.25699921617557
94271,42,Male,0,0,1,"$25,000-$49,999",HOME,0,16,0,0,0,0,0,0,2690,1,1,32.264531609803356
47136,42,Male,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,100,1000,1,1,57.784080852774665
78463,42,Female,1,0,1,Unknown,HOME,0,1,0,0,0,0,150,0,320,1,1,53.879495172096775
96006,94,Female,0,0,0,Unknown,HOME,0,0,60,0,0,0,0,0,60,1,1,29.698484809834994
90265,42,Male,0,0,1,Unknown,HOME,0,1,90,1000,0,600,0,0,1690,1,1,432.87989096283974
20178,31,Female,1,0,1,Unknown,HOME,1,0,0,400,75,0,0,0,475,1,1,44.91102314577124
90265,42,Male,0,0,1,Unknown,HOME,0,8,0,0,0,0,25,0,863,1,1,25.903667693977237
21284,42,Female,1,0,1,Unknown,HOME,1,11,0,0,0,0,0,0,5892,1,1,30.066592756745816
90265,42,Female,0,0,0,"$250,000-$499,999",HOME,1,1,0,0,350,0,0,0,350,1,1,99.00505037623081
91362,42,Male,1,0,0,Unknown,Unknown,0,0,0,120,80,0,0,0,200,1,1,25.787593916455254
99756,35,Male,1,0,0,"$1-$24,999",HOME,1,0,10850,3000,0,3000,100,7300,24250,1,1,8852.430513706391
68118,42,Male,0,0,0,Unknown,Unknown,0,1,0,50,0,0,0,0,660,1,1,36.013886210738214
47710,42,Male,1,0,0,Unknown,HOME,1,2,325,0,0,0,0,0,325,1,1,28.372521918222215
90265,42,Male,1,0,1,Unknown,BUSN,1,2,0,35,0,0,0,60,95,1,1,40.66939881532551
31131,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,70,0,0,200,1,1,24.124676163629637
90265,82,Male,1,0,1,"$250,000-$499,999",HOME,1,27,0,0,0,0,0,0,783,1,1,34.51086785347479
29384,42,Uknown,0,0,1,Unknown,HOME,0,0,0,110,85,0,0,125,398,1,1,126.63332894621384
45120,42,Male,0,0,0,Unknown,HOME,0,1,0,0,35,0,0,0,570,1,1,35.0
90265,42,Male,1,0,1,Unknown,HOME,0,3,0,90,159,0,100,0,349,1,1,106.84100336481308
94043,42,Male,0,0,0,Unknown,HOME,0,5,0,0,0,60,0,20,80,1,1,24.041630560342615
90265,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,100,410,1,1,46.021733996015406
66780,42,Female,0,0,0,Unknown,Unknown,0,2,25,0,0,0,0,0,415,1,1,25.0
64466,34,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,40000,1,1,2122.094719846407
4917,59,Male,0,0,1,Unknown,HOME,1,8,120,0,0,0,400,0,10491,1,1,419.35188088286907
