DonorPostalCode,DonorAge,GenderIdentity,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.,Anomaly_Label,Anomaly_Score
98575,42,Male,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
31323,42,Male,1,1,1,Unknown,HOME,1,5,0,0,36,0,0,0,36,1,0,3.7416573867739413
67852,45,Female,0,0,0,Unknown,HOME,0,0,25,0,0,0,0,0,25,1,0,3.0
43536,42,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,120,1,0,0.0
90265,42,Female,0,0,0,Unknown,HOME,0,3,0,330,171,0,0,0,501,1,1,52.96225070746144
90265,73,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
14758,42,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,7,1,0,1.4142135623730951
5846,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,120,1,0,0.0
75392,7,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,1.0
62203,64,Female,1,0,0,Unknown,Unknown,0,2,0,0,0,0,0,0,20,1,0,2.449489742783178
90265,57,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,65,1,0,3.0
60557,35,Female,1,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,1200,1,0,6.164414002968976
47246,42,Male,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,0.0
84117,25,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,50,1,0,1.4142135623730951
72858,28,Male,1,0,1,Unknown,HOME,1,3,0,0,0,0,0,0,0,0,0,1.0
90265,34,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,20,0,24,1,0,7.280109889280518
20624,51,Male,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,180,1,0,2.6457513110645907
44322,23,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
13149,42,Male,0,0,0,Unknown,HOME,0,1,0,30,0,0,0,0,30,1,0,1.0
16153,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
86322,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
12930,42,Male,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,1078,1,0,3.3166247903554
90265,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
11801,61,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
55357,59,Female,1,0,1,Unknown,HOME,1,18,0,0,1,0,0,0,2190,1,1,25.317977802344327
46895,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0,0,0.0
41061,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,50,50,1,0,0.0
8844,36,Female,1,0,1,Unknown,BUSN,1,1,25,0,0,0,0,0,25,1,0,2.8284271247461903
29176,48,Male,1,0,1,Unknown,HOME,0,3,0,0,0,0,40,0,40,1,0,6.082762530298219
Unknown,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,25,1,0,0.0
90265,64,Female,0,0,0,Unknown,HOME,0,0,0,49,0,0,0,0,670,1,1,35.04283093587046
90265,66,Male,1,1,0,Unknown,HOME,1,5,0,0,0,0,0,0,0,0,0,2.449489742783178
90265,42,Male,0,0,1,Unknown,Unknown,0,0,0,1,0,0,0,0,25,1,0,1.0
38923,42,Female,0,1,1,Unknown,HOME,1,11,0,0,25,0,0,50,3239,1,1,69.46221994724903
Unknown,42,Male,0,0,1,Unknown,BUSN,1,4,0,60,0,0,90,0,150,1,1,34.336569426778794
25076,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,35,1,0,0.0
36614,53,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
80155,42,Female,0,0,0,Unknown,HOME,0,1,0,2,0,0,0,0,2,1,0,1.0
19398,42,Female,0,0,0,Unknown,HOME,0,1,0,0,1,0,0,0,1,1,0,0.0
Unknown,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,50,0,0,704,1,1,37.107950630558946
55416,63,Female,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,1.0
13837,42,Male,1,0,0,Unknown,HOME,0,0,75,0,0,0,0,0,144,1,1,25.748786379167466
72333,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0,0,0.0
68768,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,60,1,0,0.0
90265,85,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,50,1,0,4.0
78521,42,Unknown,0,0,0,"$250,000-$499,999",HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
74840,42,Male,1,0,0,Unknown,Unknown,0,0,120,0,0,0,0,0,300,1,0,20.663978319771825
97620,57,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,40,1,0,2.23606797749979
90265,96,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,1.0
19372,75,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,1.0
90265,42,Male,0,0,0,"$1-$24,999",HOME,0,15,0,0,0,0,0,0,8850,1,1,56.64803615307419
25076,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,145,1,0,1.0
53050,63,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,1.0
18060,41,Male,1,0,1,Unknown,HOME,1,3,0,0,0,0,0,0,220,1,0,2.8284271247461903
25432,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
12192,30,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,40,1,0,1.7320508075688772
68824,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,95,0,0,95,1,0,7.0710678118654755
Unknown,29,Male,1,0,1,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,100,100,1,0,0.0
Unknown,72,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
18702,29,Female,1,0,0,Unknown,CAMP,1,0,0,0,0,0,0,110,110,1,0,4.123105625617661
Unknown,52,Male,1,0,1,Unknown,HOME,1,4,0,0,300,500,0,0,800,1,1,71.43528539874394
Unknown,42,Male,0,0,0,Unknown,Unknown,0,1,0,251,1,50,0,0,870,1,1,169.56119839161317
71418,42,Unknown,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
75222,56,Male,1,0,1,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0,0,0.0
71846,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,200,200,1,0,0.0
Unknown,34,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,5,1,0,1.4142135623730951
5857,32,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,120,120,1,0,6.244997998398398
49083,74,Male,0,0,0,"$25,000-$49,999",HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
95137,53,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
46816,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
29133,51,Male,1,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,1.0
Unknown,36,Female,1,0,1,Unknown,HOME,1,1,0,0,1,0,0,0,95,1,0,5.196152422706632
93308,50,Male,0,0,0,Unknown,HOME,0,0,0,0,0,151,0,0,151,1,0,8.12403840463596
6838,42,Female,0,0,0,"$25,000-$49,999",HOME,0,0,0,0,0,0,0,0,84,1,0,0.0
5825,32,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
Unknown,42,Female,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,100,1,0,0.0
43828,42,Male,0,0,0,"$50,000-$99,999",BUSN,1,0,200,0,0,0,0,0,200,1,0,1.0
23970,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,120,1,0,0.0
54016,42,Female,0,0,0,Unknown,HOME,0,3,0,0,0,0,0,0,20,1,0,1.0
86038,42,Female,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,144,1,0,1.0
70559,35,Male,1,0,1,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0,0,0.0
10514,23,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Male,0,0,0,Unknown,HOME,0,4,0,0,0,0,660,0,660,1,1,49.51767361255979
Unknown,32,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,50,1,0,1.0
6467,42,Female,1,0,1,Unknown,HOME,1,4,0,0,0,0,0,0,0,0,0,0.0
Unknown,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
31004,42,Male,0,0,0,Unknown,HOME,0,1,0,0,1,0,0,0,536,1,0,4.358898943540674
90265,42,Male,1,0,0,Unknown,BUSN,1,1,0,0,0,0,0,0,0,0,0,0.0
13632,42,Female,0,0,0,Unknown,HOME,0,4,0,0,0,0,10,0,10,1,0,3.3166247903554
53033,42,Female,1,0,1,Unknown,HOME,1,6,0,0,0,0,0,0,105,1,0,4.123105625617661
49705,27,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
56458,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,36,36,1,0,2.8284271247461903
90265,42,Male,0,0,0,Unknown,HOME,0,5,0,0,0,0,70,0,70,1,0,4.0
Unknown,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0.0
90265,25,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,25,1,0,1.0
25625,42,Male,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,10,1,0,0.0
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,100,1,0,0.0
60001,27,Female,0,0,0,Unknown,HOME,0,0,40,0,0,0,0,0,40,1,0,6.324555320336759
79854,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,175,1,0,0.0
48242,57,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
27237,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,50,2000,1,1,50.0199960015992
6013,42,Male,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,479,1,0,1.4142135623730951
59798,31,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
58771,33,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,51,1,0,1.4142135623730951
37779,42,Male,0,0,1,Unknown,HOME,0,6,0,0,0,0,50,0,50,1,0,1.0
37042,42,Female,0,0,1,Unknown,HOME,0,3,0,0,175,0,300,0,475,1,1,162.37918585828666
Unknown,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,550,1,0,2.0
90265,30,Female,1,0,1,Unknown,HOME,1,3,40,0,0,0,0,0,40,1,0,5.196152422706632
35292,42,Female,0,0,1,Unknown,BUSN,0,0,0,0,0,0,0,0,1000,1,0,1.0
27217,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,8,0,100,1,0,8.0
36445,26,Female,1,0,0,Unknown,HOME,1,0,0,0,0,150,0,0,150,1,0,7.0710678118654755
35053,62,Female,0,0,0,"$50,000-$99,999",HOME,0,0,40,0,0,0,0,50,90,1,1,42.42640687119285
33659,27,Female,0,0,0,"$25,000-$49,999",HOME,0,0,0,0,0,0,0,0,500,1,0,4.0
74701,25,Male,0,0,0,Unknown,CAMP,1,1,0,0,0,0,0,0,0,0,0,1.0
6993,38,Male,1,0,1,Unknown,HOME,0,2,0,0,145,0,0,0,145,1,0,8.246211251235321
90265,48,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
17093,42,Female,0,0,1,Unknown,HOME,0,6,0,0,0,0,0,0,16,1,0,2.449489742783178
Unknown,53,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,115,1,0,4.358898943540674
39110,42,Male,0,0,0,Unknown,HOME,0,5,0,0,0,0,240,0,240,1,0,5.0990195135927845
78289,42,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
2735,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,39,1,0,1.0
66777,42,Female,0,0,1,Unknown,HOME,0,3,0,50,0,0,75,0,125,1,1,30.854497241083024
23465,42,Male,1,1,0,Unknown,HOME,1,2,0,1,0,0,0,0,1,1,0,1.7320508075688772
72686,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,4,1,0,1.0
18968,42,Female,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
Unknown,42,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
Unknown,42,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,140,1,0,1.0
71330,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
30507,52,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
6359,42,Uknown,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0,0,0.0
85097,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0.0
32067,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,750,1,0,3.1622776601683795
16239,48,Female,1,0,0,"$250,000-$499,999",HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
13153,76,Male,1,0,1,Unknown,Unknown,1,1,0,0,0,0,0,0,0,0,0,1.4142135623730951
36612,42,Male,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
18425,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,100,0,100,1,0,0.0
15864,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,45,1,0,0.0
21862,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
67852,66,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
72935,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
19056,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,120,1,0,0.0
37725,42,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,250,1,0,1.0
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,150,0,0,0,0,245,1,1,55.94640292279746
61451,25,Male,1,0,1,Unknown,HOME,1,0,53,0,0,0,0,0,53,1,0,5.385164807134504
15142,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
15638,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,132,132,1,0,10.0
53159,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
Unknown,39,Female,0,0,0,Unknown,HOME,0,0,200,0,0,0,0,0,200,1,0,3.0
90265,43,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,60,1,0,1.4142135623730951
46604,42,Male,1,0,1,"$100,000-$249,999",HOME,1,9,20,0,0,0,0,0,20690,1,1,877.9720952285443
28223,76,Male,1,0,0,"$50,000-$99,999",HOME,1,1,0,0,0,0,0,1,1,1,0,2.0
49020,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
54976,42,Male,0,0,1,Unknown,Unknown,0,3,0,0,0,0,96,25,121,1,1,28.142494558940577
53205,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,5,1,0,0.0
Unknown,32,Female,0,0,0,Unknown,HOME,0,0,10,0,0,0,0,0,10,1,0,7.3484692283495345
Unknown,42,Female,0,0,0,"$1-$24,999",HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
96142,34,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
28212,21,Female,0,0,0,Unknown,HOME,0,0,0,1,0,0,0,0,80,1,0,3.3166247903554
84521,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
73771,42,Male,0,0,0,Unknown,HOME,0,6,0,0,0,0,0,0,0,0,0,0.0
76520,42,Male,0,0,0,Unknown,BUSN,0,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Male,0,0,0,Unknown,HOME,0,3,0,0,0,0,0,0,0,0,0,0.0
54487,42,Female,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,1335,1,0,7.280109889280518
90265,42,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
6246,42,Male,0,0,0,"$100,000-$249,999",HOME,0,15,0,25000,10750,12890,27362,0,194297,1,1,54658.99528897325
15056,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
91381,75,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,75,1,0,4.0
Unknown,23,Male,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,2,1,0,1.7320508075688772
14844,53,Female,1,0,0,Unknown,BUSN,1,0,0,0,0,0,0,0,1,1,0,1.4142135623730951
90265,82,Female,0,0,0,Unknown,HOME,0,0,25,0,0,0,0,0,25,1,0,8.0
16876,45,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
49689,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
14062,57,Female,1,0,1,Unknown,HOME,1,20,0,0,0,0,0,0,1994,1,0,19.8997487421324
Unknown,54,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,300,1,0,2.0
57370,42,Male,1,0,0,"$50,000-$99,999",Unknown,1,0,50,0,0,100,0,0,150,1,1,51.05878964487897
90094,80,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,50,1,0,5.0
1033,42,Female,1,0,0,Unknown,Unknown,0,1,0,0,0,0,0,50,50,1,0,1.0
83278,63,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,50,61,1,0,11.180339887498949
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
4852,42,Female,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,60,1,0,1.0
665,34,Male,1,0,1,"$50,000-$99,999",HOME,1,1,0,0,0,0,0,0,0,0,0,0.0
90265,42,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,140,1,0,1.0
75880,42,Unknown,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,84,1,0,0.0
20447,35,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,30,1,0,2.0
28377,42,Male,0,1,1,"$250,000-$499,999",HOME,1,3,0,0,0,0,100,0,100,1,0,1.4142135623730951
37133,42,Male,0,0,1,Unknown,HOME,0,2,0,0,0,0,50,0,50,1,0,1.4142135623730951
99513,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,3875,1,1,36.68787265568828
97127,31,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,35,1,0,1.4142135623730951
98025,44,Male,1,0,0,Unknown,HOME,0,0,0,0,0,50,0,0,50,1,0,2.0
58731,28,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,410,1,0,10.099504938362077
28270,42,Male,0,0,0,Unknown,HOME,0,7,0,0,0,0,0,0,0,0,0,0.0
16861,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,50,1,0,0.0
83348,24,Male,0,0,0,Unknown,HOME,1,0,0,600,2500,0,0,0,3100,1,1,787.6077704035175
Unknown,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,10,1,0,0.0
50057,53,Male,1,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,1.0
58448,42,Female,1,0,0,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0,0,0.0
Unknown,41,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,100,1,0,0.0
90265,42,Uknown,0,0,1,Unknown,Unknown,0,0,0,120,200,0,0,0,320,1,0,8.717797887081348
24515,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
38040,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,45,1,0,0.0
66834,42,Female,0,0,0,Unknown,HOME,0,4,0,0,0,0,0,0,15,1,0,1.4142135623730951
93246,36,Male,1,0,1,Unknown,HOME,1,2,120,0,0,0,0,0,180,1,1,31.12876483254676
59212,19,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
73736,39,Female,1,0,1,Unknown,HOME,1,0,3000,5500,0,0,0,0,8500,1,1,3997.500719199435
4841,44,Male,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,100,1,0,1.4142135623730951
13160,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,125,1,0,0.0
49918,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,50,1,0,0.0
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,225,1,0,1.0
17824,47,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
75565,42,Female,1,0,0,Unknown,HOME,0,0,1,0,0,95,0,240,336,1,1,115.65898149300814
92619,37,Male,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,0,0,0,0.0
2777,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,15,1,0,0.0
Unknown,64,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,65,1,0,5.0
72856,58,Male,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0,0,1.0
43465,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,204,1,0,1.0
90265,42,Female,0,0,0,Unknown,HOME,0,2,3000,10000,1000,0,0,0,14000,1,1,5638.840838328389
93725,27,Female,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,0,0,0,0.0
49880,42,Female,0,0,0,Unknown,BUSN,0,1,0,0,0,0,0,0,0,0,0,0.0
90265,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
Unknown,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
35902,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,180,1,0,0.0
90265,62,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
6423,21,Male,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,20,1,0,1.4142135623730951
33568,53,Female,0,0,0,"$1-$24,999",HOME,0,0,0,200,160,0,0,0,360,1,1,31.160872901765767
14427,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,75,1,0,0.0
15012,59,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
37133,72,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,100,1,0,1.0
15535,40,Male,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,480,1,0,2.6457513110645907
72631,46,Uknown,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,25,25,1,0,4.0
90265,42,Female,0,0,1,Unknown,BUSN,0,8,120,0,0,0,0,0,3388,1,1,124.39453364195711
78112,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,892,1,0,7.0
18085,7,Male,0,0,0,Unknown,HOME,0,0,0,125,200,0,0,3000,3325,1,1,361.42772444847117
Unknown,25,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
36322,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
Unknown,85,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
50102,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,25,1,0,0.0
68452,42,Male,1,0,0,Unknown,Unknown,0,1,0,0,20,0,0,0,20,1,0,1.0
10703,37,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,10,1,0,1.0
64196,84,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,134,1,0,8.06225774829855
68111,42,Male,1,0,0,Unknown,HOME,0,1,0,0,101,0,0,0,101,1,0,1.7320508075688772
15687,42,Male,0,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,0,0,0,0.0
87565,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
39479,25,Unknown,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
Unknown,42,Male,0,1,0,"$100,000-$249,999",HOME,0,0,90,0,0,0,0,0,1850,1,1,90.82951062292474
Unknown,50,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
64730,42,Male,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
95973,46,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,60,1,0,4.0
79698,42,Female,0,0,1,Unknown,BUSN,0,0,0,0,0,0,0,0,15,1,0,0.0
Unknown,42,Male,0,0,1,Unknown,HOME,1,4,0,120,0,0,0,0,120,1,0,3.0
44140,42,Male,0,0,0,Unknown,Unknown,0,2,0,0,0,0,0,0,0,0,0,0.0
9316,42,Male,0,0,0,"$25,000-$49,999",HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
8850,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,36,0,0,36,1,0,1.7320508075688772
38132,42,Female,0,0,0,Unknown,HOME,0,1,0,0,1000,100,0,0,1100,1,1,123.04064369142418
36608,42,Male,0,0,0,"$25,000-$49,999",HOME,0,1,0,0,0,0,0,0,0,0,0,0.0
98587,32,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,20,1,0,1.4142135623730951
49654,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,3,1,0,1.0
59538,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,1,1,0,0.0
82923,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,101,1,0,1.0
Unknown,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0.0
8604,38,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,100,100,1,0,1.7320508075688772
71404,42,Male,0,0,0,"$100,000-$249,999",HOME,0,1,0,165,0,0,200,0,365,1,1,144.58215657542254
5852,42,Male,0,0,1,"$25,000-$49,999",OTR,0,18,0,0,0,0,144,0,1804,1,1,103.77861051295686
61878,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0,0,0.0
